DROID 6.3-RC1 No Profile mode: Runtime Information
Selected folder or file: systems-showcase-files
Binary signature file: /home/richard/.droid6/signature_files/DROID_SignatureFile_V88.xml
Container signature file: /home/richard/.droid6/container_sigs/container-signature-20160927.xml
Recurse folders: True
Extension filter: No filter set
Open archives: False
Open web archives: False
/home/richard/local/bench/ipres/systems-showcase-files/insertcolrowsheet.qpw,fmt/837
/home/richard/local/bench/ipres/systems-showcase-files/AMHAPPY.WMF,x-fmt/119
/home/richard/local/bench/ipres/systems-showcase-files/LABLABEL.XV,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/VOLCTAIL.IMG,fmt/383
/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_ocean.shx,fmt/277
/home/richard/local/bench/ipres/systems-showcase-files/COLS3.JW,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/zoomifypscs4.html,fmt/96
/home/richard/local/bench/ipres/systems-showcase-files/XING_B24.BMP,fmt/116
/home/richard/local/bench/ipres/systems-showcase-files/NE5785~1.SHP,x-fmt/235
/home/richard/local/bench/ipres/systems-showcase-files/lotsofsides.SHW,fmt/111
/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_regions_elevation_points.prj,fmt/320
/home/richard/local/bench/ipres/systems-showcase-files/GAMMA.PNG,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/F01N2C08.PNG,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/SCHEDULE.FMT,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/PYRAMID.TGA,x-fmt/367
/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_geography_regions_polys.README.html,fmt/102
/home/richard/local/bench/ipres/systems-showcase-files/BMP OS_2 - PS6.bmp,fmt/115
/home/richard/local/bench/ipres/systems-showcase-files/SWCHART.XLM,fmt/556
/home/richard/local/bench/ipres/systems-showcase-files/PS55.pxr,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/ImageProperties.xml,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/RED.MAC,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/pal1wb.bmp,fmt/116
/home/richard/local/bench/ipres/systems-showcase-files/YEL.PCT,fmt/341
/home/richard/local/bench/ipres/systems-showcase-files/BILL.XLT,fmt/56
/home/richard/local/bench/ipres/systems-showcase-files/BASI4A16.PNG,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/AIRPLANE.MET,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/W2FORW1.DOC,fmt/37
/home/richard/local/bench/ipres/systems-showcase-files/MANUSCRT.DOC,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/PRNTEST2.CHI,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/INVDB.XLS,fmt/59
/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD Drawing R14- ILLCS6_1.png,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/PDF15acrobat6.pdf,fmt/19
/home/richard/local/bench/ipres/systems-showcase-files/ALDEMO.WPS,fmt/233
/home/richard/local/bench/ipres/systems-showcase-files/SUMMER.XLS,fmt/57
/home/richard/local/bench/ipres/systems-showcase-files/PSCS2.flm,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_boundary_lines_land.shp,x-fmt/235
/home/richard/local/bench/ipres/systems-showcase-files/pscs2.raw,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/JPEG - PSCS6.jpg,fmt/41
/home/richard/local/bench/ipres/systems-showcase-files/28510-0004.avi,fmt/5
/home/richard/local/bench/ipres/systems-showcase-files/NEFD4D~1.SHX,fmt/277
/home/richard/local/bench/ipres/systems-showcase-files/Text.wpd,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/wire_006134006 - Default Texture.psd,x-fmt/92
/home/richard/local/bench/ipres/systems-showcase-files/ASPDEBUG.WMF,x-fmt/119
/home/richard/local/bench/ipres/systems-showcase-files/SOCCER.ZBR,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/line_spacing.shw,fmt/111
/home/richard/local/bench/ipres/systems-showcase-files/GRN.MSP,fmt/912
/home/richard/local/bench/ipres/systems-showcase-files/PSCS6.psb,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/Photoshop DCS 1.0 - PSCS4.M,fmt/124
/home/richard/local/bench/ipres/systems-showcase-files/FLAG_B24.MSP,fmt/912
/home/richard/local/bench/ipres/systems-showcase-files/PS5DCS1ASCIIpreview.eps,fmt/124
